"id","system_id","version","modified_user_id","modified_user_name","modified_datetime","operation_type","effective_start_datetime","effective_end_datetime","entity_status","owner_id","name","description"
197,195,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,THERMAmix THX + Additives,
198,196,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix THX,
199,197,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix THX + Additives,
200,198,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SUPERLITEmix PRO X,
201,199,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SUPERLITEmix PRO X + Additives,
202,200,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix PRO ED,
203,201,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix PRO ED + Additives,
204,202,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix PRO RD,
205,203,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix PRO RD + Additives,
206,204,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix PRO GP,
207,205,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix PRO GP + Additives,
208,206,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix PRO FJ,
209,207,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix PRO FJ + Additives,
210,208,1,"0","",2018-09-10 12:01:25,1,2017-09-10 12:01:25,9999-12-31 23:59:59,0,0,SURFACEmix LW PRO ED,
211,209,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,SURFACEmix LW PRO ED + Additives,
212,210,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,SURFACEmix LW PRO GP,
213,211,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,SURFACEmix LW PRO GP + Additives,
214,212,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,SURFACEmix LW PRO RD,
215,213,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,SURFACEmix LW PRO RD + Additives,
216,214,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Visweep,
217,215,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Water Wet Max,
218,216,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Invert Spacer,
219,217,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Mud Flush,
220,218,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Wellseal,
221,219,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,RP-20,
222,220,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Fresh Water + Additives,
223,221,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Base Oil + Additives,
224,222,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,WELLBLOCK 'T' + Additives,
225,223,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,BORAjel + Additives,
226,224,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,One Part Spacer + Additives,
227,225,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,RP-20 + Additives,
228,226,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Wellseal + Additives,
229,227,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Wellseal G + Additives,
230,228,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Indicator Dye + Additives,
231,229,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Mud Flush + Additives,
232,230,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Invert Spacer + Additives,
233,231,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Water Wet Max + Additives,
234,232,1,"0","",2018-09-10 12:01:26,1,2017-09-10 12:01:26,9999-12-31 23:59:59,0,0,Visweep + Additives,
235,233,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,HCL 15% + Additives,
236,234,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,SURFACEmix LW PRO LLD,
237,235,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,SURFACEmix LW PRO LLD + Additives,
238,236,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,SUPERLITEmix 1160 C,
239,237,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,SUPERLITEmix 1160 C + Additives,
240,238,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,PRODUCTIONmix HZ,
241,239,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,PRODUCTIONmix HZ + Additives,
242,240,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,Ciment Fondue EC,
243,241,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,Ciment Fondue EC + Additives,
244,242,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,LDP-C-0618,
245,243,1,"0","",2018-09-10 12:01:27,1,2017-09-10 12:01:27,9999-12-31 23:59:59,0,0,LDP-C-0618 + Additives,
